cluster,n_molecules,MolWt,LogP,TPSA,Rings
275,2305,304.09342993492413,2.7415283947939275,53.65508893709328,2.82472885032538
172,2299,306.7405063070901,4.464733662461943,34.072670726402784,3.0330578512396693
127,2294,295.5526904969486,4.445062297297301,27.568587619877942,2.432868352223191
45,2285,424.66867352297606,2.726438258205691,128.84848577680523,3.9680525164113787
996,2277,531.8737391304353,6.304632889767244,100.46995608256479,2.1725955204216074
188,2268,382.9980308641977,3.3416109523809547,61.064603174603185,3.5789241622574957
110,2265,394.41439293598245,4.53763875496689,62.799112582781454,2.9205298013245033
283,2249,377.1087714539796,4.153363317029793,48.29831925300134,3.1538461538461537
358,2248,309.4264648576513,3.9337355071174396,71.67802491103203,0.29359430604982206
373,2233,328.1309028213167,3.3132624048365447,54.84399910434393,3.206896551724138
196,2229,293.5472978914312,4.990102422611039,25.53700762673845,3.3683266038582325
404,2218,287.01896753832284,2.1256549098286754,42.23158250676285,2.6433724075743914
100,2211,242.6321718679331,4.070908973315245,15.436232473993666,1.9488919041157846
209,2208,246.21836367753627,2.5927677038043493,45.700262681159415,1.202445652173913
912,2168,301.75306595940964,4.373854086715869,37.12488007380073,3.249538745387454
115,2148,322.62362895716956,2.8200838547486047,56.31598230912477,2.618715083798883
383,2145,384.71614825174845,4.265130755244759,66.24800466200467,3.769230769230769
284,2140,417.3476481308413,3.911468990654209,98.96992523364487,3.7285046728971962
85,2138,298.2931286248831,2.5814400046772694,67.05690832553788,1.6604303086997194
142,2133,425.85377121425233,1.9706671214252238,113.99092358180967,2.4275668073136427
195,2065,452.7894552058113,4.166914861985474,76.94934624697338,5.54769975786925
302,2063,584.39813427048,4.295283722733886,126.4729132331556,4.278235579253514
143,2055,340.5392720194648,3.545174063260343,61.81333333333334,2.9819951338199515
180,2055,406.8270218978104,4.093766642335769,87.20228710462288,3.1664233576642338
514,2049,366.715365544168,-1.1630127232796477,145.34202049780382,3.0068326012689117
141,2049,343.19349633967795,4.356720502684238,44.52284040995608,3.634455832113226
443,2048,425.8524697265626,4.544736992187503,79.04296875,3.92138671875
437,2044,359.7234569471625,4.17112970156556,73.5580675146771,2.228962818003914
